Cycle_Number,Voltage_V,Capacity_mAh,Test_Time_s,Current_A
81,4.0556,41.407,3090,0.02
81,4.0539,41.809,3120,0.02
81,4.0511,42.2111,3150,0.02
81,4.0573,42.6131,3180,0.02
81,4.0615,43.0151,3210,0.02
81,4.0591,43.4171,3240,0.02
81,4.0638,43.8191,3270,0.02
81,4.0724,44.2211,3300,0.02
81,4.0642,44.6231,3330,0.02
81,4.0689,45.0251,3360,0.02
81,4.0694,45.4271,3390,0.02
81,4.0732,45.8291,3420,0.02
81,4.0806,46.2312,3450,0.02
81,4.0875,46.6332,3480,0.02
81,4.0885,47.0352,3510,0.02
81,4.091,47.4372,3540,0.02
81,4.0969,47.8392,3570,0.02
81,4.0845,48.2412,3600,0.02
81,4.1009,48.6432,3630,0.02
81,4.0947,49.0452,3660,0.02
81,4.0934,49.4472,3690,0.02
81,4.0982,49.8492,3720,0.02
81,4.1062,50.2513,3750,0.02
81,4.0975,50.6533,3780,0.02
81,4.1133,51.0553,3810,0.02
81,4.1037,51.4573,3840,0.02
81,4.105,51.8593,3870,0.02
81,4.1146,52.2613,3900,0.02
81,4.1167,52.6633,3930,0.02
81,4.1175,53.0653,3960,0.02
81,4.1226,53.4673,3990,0.02
81,4.1122,53.8693,4020,0.02
81,4.1279,54.2714,4050,0.02
81,4.1189,54.6734,4080,0.02
81,4.1194,55.0754,4110,0.02
81,4.1187,55.4774,4140,0.02
81,4.128,55.8794,4170,0.02
81,4.1279,56.2814,4200,0.02
81,4.1367,56.6834,4230,0.02
81,4.1304,57.0854,4260,0.02
81,4.1318,57.4874,4290,0.02
81,4.1296,57.8894,4320,0.02
81,4.1347,58.2915,4350,0.02
81,4.1368,58.6935,4380,0.02
81,4.1325,59.0955,4410,0.02
81,4.1327,59.4975,4440,0.02
81,4.1334,59.8995,4470,0.02
81,4.1362,60.3015,4500,0.02
81,4.1448,60.7035,4530,0.02
81,4.1437,61.1055,4560,0.02
81,4.1406,61.5075,4590,0.02
81,4.1482,61.9095,4620,0.02
81,4.1524,62.3116,4650,0.02
81,4.1424,62.7136,4680,0.02
81,4.1506,63.1156,4710,0.02
81,4.1487,63.5176,4740,0.02
81,4.1497,63.9196,4770,0.02
81,4.1442,64.3216,4800,0.02
81,4.149,64.7236,4830,0.02
81,4.1507,65.1256,4860,0.02
81,4.1491,65.5276,4890,0.02
81,4.1599,65.9296,4920,0.02
81,4.1518,66.3317,4950,0.02
81,4.1495,66.7337,4980,0.02
81,4.1594,67.1357,5010,0.02
81,4.1524,67.5377,5040,0.02
81,4.1597,67.9397,5070,0.02
81,4.1629,68.3417,5100,0.02
81,4.1636,68.7437,5130,0.02
81,4.1628,69.1457,5160,0.02
81,4.1703,69.5477,5190,0.02
81,4.161,69.9497,5220,0.02
81,4.1678,70.3518,5250,0.02
81,4.1593,70.7538,5280,0.02
81,4.1593,71.1558,5310,0.02
81,4.172,71.5578,5340,0.02
81,4.1746,71.9598,5370,0.02
81,4.1614,72.3618,5400,0.02
81,4.1756,72.7638,5430,0.02
81,4.1764,73.1658,5460,0.02
81,4.1663,73.5678,5490,0.02
81,4.1696,73.9698,5520,0.02
81,4.1647,74.3719,5550,0.02
81,4.1638,74.7739,5580,0.02
81,4.1738,75.1759,5610,0.02
81,4.1768,75.5779,5640,0.02
81,4.1712,75.9799,5670,0.02
81,4.1664,76.3819,5700,0.02
81,4.1709,76.7839,5730,0.02
81,4.1815,77.1859,5760,0.02
81,4.1707,77.5879,5790,0.02
81,4.1703,77.9899,5820,0.02
81,4.17,78.392,5850,0.02
81,4.1799,78.794,5880,0.02
81,4.1813,79.196,5910,0.02
81,4.183,79.598,5940,0.02
81,4.1835,80.0,5970,0.02
82,3.0,0.0,0,0.02
82,3.0209,0.4008,30,0.02
82,3.0407,0.8015,60,0.02
82,3.0672,1.2023,90,0.02
82,3.0904,1.603,120,0.02
82,3.1102,2.0038,150,0.02
82,3.1305,2.4045,180,0.02
82,3.1579,2.8053,210,0.02
82,3.1807,3.206,240,0.02
82,3.2057,3.6068,270,0.02
82,3.2258,4.0075,300,0.02
82,3.24,4.4083,330,0.02
82,3.2518,4.809,360,0.02
82,3.2804,5.2098,390,0.02
82,3.2878,5.6106,420,0.02
82,3.3095,6.0113,450,0.02
82,3.3306,6.4121,480,0.02
82,3.3548,6.8128,510,0.02
82,3.3574,7.2136,540,0.02
82,3.3786,7.6143,570,0.02
82,3.396,8.0151,600,0.02
82,3.418,8.4158,630,0.02
82,3.4339,8.8166,660,0.02
82,3.4506,9.2173,690,0.02
82,3.4543,9.6181,720,0.02
82,3.4681,10.0188,750,0.02
82,3.4914,10.4196,780,0.02
82,3.4963,10.8204,810,0.02
82,3.517,11.2211,840,0.02
82,3.5241,11.6219,870,0.02
82,3.549,12.0226,900,0.02
82,3.5642,12.4234,930,0.02
82,3.5675,12.8241,960,0.02
82,3.5811,13.2249,990,0.02
82,3.5941,13.6256,1020,0.02
82,3.6011,14.0264,1050,0.02
82,3.6105,14.4271,1080,0.02
82,3.6265,14.8279,1110,0.02
82,3.6444,15.2286,1140,0.02
82,3.6577,15.6294,1170,0.02
82,3.6701,16.0302,1200,0.02
82,3.6749,16.4309,1230,0.02
82,3.6808,16.8317,1260,0.02
82,3.6931,17.2324,1290,0.02
82,3.7113,17.6332,1320,0.02
82,3.7068,18.0339,1350,0.02
82,3.7284,18.4347,1380,0.02
82,3.7363,18.8354,1410,0.02
82,3.7353,19.2362,1440,0.02
82,3.7453,19.6369,1470,0.02
82,3.755,20.0377,1500,0.02
82,3.7648,20.4384,1530,0.02
82,3.7762,20.8392,1560,0.02
82,3.7869,21.2399,1590,0.02
82,3.7871,21.6407,1620,0.02
82,3.7964,22.0415,1650,0.02
82,3.8039,22.4422,1680,0.02
82,3.8245,22.843,1710,0.02
82,3.8258,23.2437,1740,0.02
82,3.836,23.6445,1770,0.02
82,3.8483,24.0452,1800,0.02
82,3.8503,24.446,1830,0.02
82,3.8487,24.8467,1860,0.02
82,3.8681,25.2475,1890,0.02
82,3.8663,25.6482,1920,0.02
82,3.8734,26.049,1950,0.02
82,3.8758,26.4497,1980,0.02
82,3.8839,26.8505,2010,0.02
82,3.8912,27.2513,2040,0.02
82,3.899,27.652,2070,0.02
82,3.9092,28.0528,2100,0.02
82,3.9143,28.4535,2130,0.02
82,3.9114,28.8543,2160,0.02
82,3.9222,29.255,2190,0.02
82,3.9324,29.6558,2220,0.02
82,3.9284,30.0565,2250,0.02
82,3.9329,30.4573,2280,0.02
82,3.9444,30.858,2310,0.02
82,3.9486,31.2588,2340,0.02
82,3.9608,31.6595,2370,0.02
82,3.9544,32.0603,2400,0.02
82,3.9686,32.4611,2430,0.02
82,3.9743,32.8618,2460,0.02
82,3.9705,33.2626,2490,0.02
82,3.9727,33.6633,2520,0.02
82,3.9845,34.0641,2550,0.02
82,3.9807,34.4648,2580,0.02
82,3.9883,34.8656,2610,0.02
82,3.9889,35.2663,2640,0.02
82,3.9926,35.6671,2670,0.02
82,3.9967,36.0678,2700,0.02
82,4.0013,36.4686,2730,0.02
82,4.005,36.8693,2760,0.02
82,4.0097,37.2701,2790,0.02
82,4.0266,37.6709,2820,0.02
82,4.0193,38.0716,2850,0.02
82,4.0256,38.4724,2880,0.02
82,4.0358,38.8731,2910,0.02
82,4.0299,39.2739,2940,0.02
82,4.0376,39.6746,2970,0.02
82,4.0331,40.0754,3000,0.02
82,4.0415,40.4761,3030,0.02
82,4.0393,40.8769,3060,0.02
82,4.0445,41.2776,3090,0.02
82,4.0554,41.6784,3120,0.02
82,4.0498,42.0791,3150,0.02
82,4.065,42.4799,3180,0.02
82,4.0626,42.8807,3210,0.02
82,4.0625,43.2814,3240,0.02
82,4.059,43.6822,3270,0.02
82,4.0671,44.0829,3300,0.02
82,4.0661,44.4837,3330,0.02
82,4.0722,44.8844,3360,0.02
82,4.0795,45.2852,3390,0.02
82,4.0739,45.6859,3420,0.02
82,4.0752,46.0867,3450,0.02
82,4.0832,46.4874,3480,0.02
82,4.0826,46.8882,3510,0.02
82,4.0874,47.2889,3540,0.02
82,4.0946,47.6897,3570,0.02
82,4.0949,48.0905,3600,0.02
82,4.1,48.4912,3630,0.02
82,4.0926,48.892,3660,0.02
82,4.0977,49.2927,3690,0.02
82,4.104,49.6935,3720,0.02
82,4.1081,50.0942,3750,0.02
82,4.1058,50.495,3780,0.02
82,4.1099,50.8957,3810,0.02
82,4.115,51.2965,3840,0.02
82,4.1041,51.6972,3870,0.02
82,4.1102,52.098,3900,0.02
82,4.1072,52.4987,3930,0.02
82,4.1214,52.8995,3960,0.02
82,4.1109,53.3003,3990,0.02
82,4.1123,53.701,4020,0.02
82,4.1161,54.1018,4050,0.02
82,4.1221,54.5025,4080,0.02
82,4.1183,54.9033,4110,0.02
82,4.1187,55.304,4140,0.02
82,4.1214,55.7048,4170,0.02
82,4.1301,56.1055,4200,0.02
82,4.1316,56.5063,4230,0.02
82,4.1269,56.907,4260,0.02
82,4.128,57.3078,4290,0.02
82,4.131,57.7085,4320,0.02
82,4.1421,58.1093,4350,0.02
82,4.1414,58.5101,4380,0.02
82,4.1298,58.9108,4410,0.02
82,4.1386,59.3116,4440,0.02
82,4.1436,59.7123,4470,0.02
82,4.138,60.1131,4500,0.02
82,4.1421,60.5138,4530,0.02
82,4.1422,60.9146,4560,0.02
82,4.1422,61.3153,4590,0.02
82,4.1496,61.7161,4620,0.02
82,4.1425,62.1168,4650,0.02
82,4.1515,62.5176,4680,0.02
82,4.1566,62.9183,4710,0.02
82,4.1487,63.3191,4740,0.02
82,4.1452,63.7198,4770,0.02
82,4.1515,64.1206,4800,0.02
82,4.1522,64.5214,4830,0.02
82,4.1505,64.9221,4860,0.02
82,4.1564,65.3229,4890,0.02
82,4.1495,65.7236,4920,0.02
82,4.1591,66.1244,4950,0.02
82,4.1605,66.5251,4980,0.02
82,4.1657,66.9259,5010,0.02
82,4.1579,67.3266,5040,0.02
82,4.1602,67.7274,5070,0.02
82,4.1609,68.1281,5100,0.02
82,4.1614,68.5289,5130,0.02
82,4.1628,68.9296,5160,0.02
82,4.1649,69.3304,5190,0.02
82,4.1651,69.7312,5220,0.02
82,4.1651,70.1319,5250,0.02
82,4.1595,70.5327,5280,0.02
82,4.1636,70.9334,5310,0.02
82,4.1659,71.3342,5340,0.02
82,4.1688,71.7349,5370,0.02
82,4.1715,72.1357,5400,0.02
82,4.1741,72.5364,5430,0.02
82,4.1726,72.9372,5460,0.02
82,4.1756,73.3379,5490,0.02
82,4.1732,73.7387,5520,0.02
82,4.1685,74.1394,5550,0.02
82,4.1639,74.5402,5580,0.02
82,4.1767,74.941,5610,0.02
82,4.1652,75.3417,5640,0.02
82,4.1801,75.7425,5670,0.02
82,4.179,76.1432,5700,0.02
82,4.1751,76.544,5730,0.02
82,4.1734,76.9447,5760,0.02
82,4.1678,77.3455,5790,0.02
82,4.1824,77.7462,5820,0.02
82,4.1721,78.147,5850,0.02
82,4.1782,78.5477,5880,0.02
82,4.1756,78.9485,5910,0.02
82,4.171,79.3492,5940,0.02
82,4.1849,79.75,5970,0.02
83,3.0004,0.0,0,0.02
83,3.0158,0.3995,30,0.02
83,3.0566,0.799,60,0.02
83,3.0951,1.1985,90,0.02
83,3.102,1.598,120,0.02
83,3.1259,1.9975,150,0.02
83,3.1714,2.397,180,0.02
83,3.1691,2.7965,210,0.02
83,3.1877,3.196,240,0.02
83,3.1851,3.5955,270,0.02
83,3.1949,3.995,300,0.02
83,3.2342,4.3945,330,0.02
83,3.2155,4.794,360,0.02
83,3.2569,5.1935,390,0.02
83,3.2746,5.593,420,0.02
83,3.2758,5.9925,450,0.02
83,3.3254,6.392,480,0.02
83,3.3384,6.7915,510,0.02
83,3.3554,7.191,540,0.02
83,3.3648,7.5905,570,0.02
83,3.4257,7.9899,600,0.02
83,3.4444,8.3894,630,0.02
83,3.4404,8.7889,660,0.02
83,3.4577,9.1884,690,0.02
83,3.47,9.5879,720,0.02
83,3.5198,9.9874,750,0.02
83,3.4945,10.3869,780,0.02
83,3.5223,10.7864,810,0.02
83,3.5369,11.1859,840,0.02
83,3.5122,11.5854,870,0.02
83,3.5334,11.9849,900,0.02
83,3.5342,12.3844,930,0.02
83,3.5423,12.7839,960,0.02
83,3.5493,13.1834,990,0.02
83,3.5605,13.5829,1020,0.02
83,3.5702,13.9824,1050,0.02
83,3.6211,14.3819,1080,0.02
83,3.6172,14.7814,1110,0.02
83,3.6507,15.1809,1140,0.02
83,3.6598,15.5804,1170,0.02
83,3.667,15.9799,1200,0.02
83,3.7202,16.3794,1230,0.02
83,3.7215,16.7789,1260,0.02
83,3.7165,17.1784,1290,0.02
83,3.744,17.5779,1320,0.02
83,3.7505,17.9774,1350,0.02
83,3.7254,18.3769,1380,0.02
83,3.7378,18.7764,1410,0.02
83,3.7171,19.1759,1440,0.02
83,3.7415,19.5754,1470,0.02
83,3.7394,19.9749,1500,0.02
83,3.7415,20.3744,1530,0.02
83,3.7289,20.7739,1560,0.02
83,3.767,21.1734,1590,0.02
83,3.7599,21.5729,1620,0.02
83,3.8044,21.9724,1650,0.02
83,3.8073,22.3719,1680,0.02
83,3.8102,22.7714,1710,0.02
83,3.8551,23.1709,1740,0.02
83,3.8461,23.5704,1770,0.02
83,3.8804,23.9698,1800,0.02
83,3.8826,24.3693,1830,0.02
83,3.8927,24.7688,1860,0.02
83,3.8679,25.1683,1890,0.02
83,3.8982,25.5678,1920,0.02
83,3.8713,25.9673,1950,0.02
83,3.8857,26.3668,1980,0.02
83,3.8626,26.7663,2010,0.02
83,3.8602,27.1658,2040,0.02
83,3.8835,27.5653,2070,0.02
83,3.8895,27.9648,2100,0.02
83,3.8961,28.3643,2130,0.02
83,3.8925,28.7638,2160,0.02
83,3.8959,29.1633,2190,0.02
83,3.9347,29.5628,2220,0.02
83,3.9201,29.9623,2250,0.02
83,3.9575,30.3618,2280,0.02
83,3.9797,30.7613,2310,0.02
83,3.9642,31.1608,2340,0.02
83,3.9843,31.5603,2370,0.02
83,3.9887,31.9598,2400,0.02
83,3.9994,32.3593,2430,0.02
83,3.9857,32.7588,2460,0.02
83,3.985,33.1583,2490,0.02
83,3.9688,33.5578,2520,0.02
83,3.9618,33.9573,2550,0.02
83,3.9856,34.3568,2580,0.02
83,3.9567,34.7563,2610,0.02
83,3.9891,35.1558,2640,0.02
83,3.9586,35.5553,2670,0.02
83,3.9617,35.9548,2700,0.02
83,3.9967,36.3543,2730,0.02
83,3.9998,36.7538,2760,0.02
83,3.9934,37.1533,2790,0.02
83,4.0217,37.5528,2820,0.02
83,4.0153,37.9523,2850,0.02
83,4.0278,38.3518,2880,0.02
83,4.0511,38.7513,2910,0.02
83,4.0808,39.1508,2940,0.02
83,4.0785,39.5503,2970,0.02
83,4.0721,39.9497,3000,0.02
83,4.0789,40.3492,3030,0.02
83,4.058,40.7487,3060,0.02
83,4.0551,41.1482,3090,0.02
83,4.0494,41.5477,3120,0.02
83,4.0558,41.9472,3150,0.02
83,4.0204,42.3467,3180,0.02
83,4.0418,42.7462,3210,0.02
83,4.0333,43.1457,3240,0.02
83,4.0475,43.5452,3270,0.02
83,4.0586,43.9447,3300,0.02
83,4.0396,44.3442,3330,0.02
83,4.0478,44.7437,3360,0.02
83,4.0876,45.1432,3390,0.02
83,4.0795,45.5427,3420,0.02
83,4.0968,45.9422,3450,0.02
83,4.1012,46.3417,3480,0.02
83,4.1229,46.7412,3510,0.02
83,4.1102,47.1407,3540,0.02
83,4.1182,47.5402,3570,0.02
83,4.1249,47.9397,3600,0.02
83,4.0994,48.3392,3630,0.02
83,4.0859,48.7387,3660,0.02
83,4.0851,49.1382,3690,0.02
83,4.0822,49.5377,3720,0.02
83,4.0726,49.9372,3750,0.02
83,4.0876,50.3367,3780,0.02
83,4.068,50.7362,3810,0.02
83,4.0792,51.1357,3840,0.02
83,4.078,51.5352,3870,0.02
83,4.0821,51.9347,3900,0.02
83,4.098,52.3342,3930,0.02
83,4.1207,52.7337,3960,0.02
83,4.1436,53.1332,3990,0.02
83,4.1525,53.5327,4020,0.02
83,4.1424,53.9322,4050,0.02
83,4.1313,54.3317,4080,0.02
83,4.1405,54.7312,4110,0.02
83,4.168,55.1307,4140,0.02
83,4.1333,55.5302,4170,0.02
83,4.1561,55.9296,4200,0.02
83,4.1424,56.3291,4230,0.02
83,4.1249,56.7286,4260,0.02
83,4.1227,57.1281,4290,0.02
83,4.1126,57.5276,4320,0.02
83,4.111,57.9271,4350,0.02
83,4.1105,58.3266,4380,0.02
83,4.1198,58.7261,4410,0.02
83,4.1331,59.1256,4440,0.02
83,4.1119,59.5251,4470,0.02
83,4.1484,59.9246,4500,0.02
83,4.1459,60.3241,4530,0.02
83,4.1715,60.7236,4560,0.02
83,4.171,61.1231,4590,0.02
83,4.1659,61.5226,4620,0.02
83,4.16,61.9221,4650,0.02
83,4.1586,62.3216,4680,0.02
83,4.1877,62.7211,4710,0.02
83,4.1854,63.1206,4740,0.02
83,4.1611,63.5201,4770,0.02
83,4.1647,63.9196,4800,0.02
83,4.1317,64.3191,4830,0.02
83,4.1269,64.7186,4860,0.02
83,4.146,65.1181,4890,0.02
83,4.123,65.5176,4920,0.02
83,4.118,65.9171,4950,0.02
83,4.1429,66.3166,4980,0.02
83,4.1458,66.7161,5010,0.02
83,4.1335,67.1156,5040,0.02
83,4.1607,67.5151,5070,0.02
83,4.1684,67.9146,5100,0.02
83,4.179,68.3141,5130,0.02
83,4.1824,68.7136,5160,0.02
83,4.1813,69.1131,5190,0.02
83,4.178,69.5126,5220,0.02
83,4.2,69.9121,5250,0.02
83,4.1782,70.3116,5280,0.02
83,4.1682,70.7111,5310,0.02
83,4.1642,71.1106,5340,0.02
83,4.1746,71.5101,5370,0.02
83,4.1555,71.9095,5400,0.02
83,4.1415,72.309,5430,0.02
83,4.1596,72.7085,5460,0.02
83,4.1568,73.108,5490,0.02
83,4.1396,73.5075,5520,0.02
83,4.1412,73.907,5550,0.02
83,4.169,74.3065,5580,0.02
83,4.1677,74.706,5610,0.02
83,4.1735,75.1055,5640,0.02
83,4.1652,75.505,5670,0.02
83,4.1768,75.9045,5700,0.02
83,4.1881,76.304,5730,0.02
83,4.2,76.7035,5760,0.02
83,4.2,77.103,5790,0.02
83,4.1951,77.5025,5820,0.02
83,4.1831,77.902,5850,0.02
83,4.1857,78.3015,5880,0.02
83,4.1832,78.701,5910,0.02
83,4.1862,79.1005,5940,0.02
83,4.178,79.5,5970,0.02
84,3.0019,0.0,0,0.02
84,3.0252,0.3982,30,0.02
84,3.0478,0.7965,60,0.02
84,3.0691,1.1947,90,0.02
84,3.0911,1.593,120,0.02
84,3.1125,1.9912,150,0.02
84,3.1362,2.3894,180,0.02
84,3.1559,2.7877,210,0.02
84,3.1808,3.1859,240,0.02
84,3.1999,3.5842,270,0.02
84,3.2177,3.9824,300,0.02
84,3.2393,4.3807,330,0.02
84,3.2544,4.7789,360,0.02
84,3.2736,5.1771,390,0.02
84,3.2971,5.5754,420,0.02
84,3.3121,5.9736,450,0.02
84,3.3291,6.3719,480,0.02
84,3.3459,6.7701,510,0.02
84,3.3667,7.1683,540,0.02
84,3.3815,7.5666,570,0.02
84,3.3958,7.9648,600,0.02
84,3.4103,8.3631,630,0.02
84,3.4288,8.7613,660,0.02
84,3.4428,9.1595,690,0.02
84,3.4578,9.5578,720,0.02
84,3.4762,9.956,750,0.02
84,3.489,10.3543,780,0.02
84,3.4998,10.7525,810,0.02
84,3.5188,11.1508,840,0.02
84,3.5271,11.549,870,0.02
84,3.5421,11.9472,900,0.02
84,3.5538,12.3455,930,0.02
84,3.5691,12.7437,960,0.02
84,3.5804,13.142,990,0.02
84,3.5962,13.5402,1020,0.02
84,3.6056,13.9384,1050,0.02
84,3.6151,14.3367,1080,0.02
84,3.6267,14.7349,1110,0.02
84,3.6416,15.1332,1140,0.02
84,3.6529,15.5314,1170,0.02
84,3.6658,15.9296,1200,0.02
84,3.671,16.3279,1230,0.02
84,3.6821,16.7261,1260,0.02
84,3.6953,17.1244,1290,0.02
84,3.7068,17.5226,1320,0.02
84,3.7161,17.9209,1350,0.02
84,3.7228,18.3191,1380,0.02
84,3.7353,18.7173,1410,0.02
84,3.7403,19.1156,1440,0.02
84,3.7514,19.5138,1470,0.02
84,3.7584,19.9121,1500,0.02
84,3.7706,20.3103,1530,0.02
84,3.778,20.7085,1560,0.02
84,3.7892,21.1068,1590,0.02
84,3.7947,21.505,1620,0.02
84,3.8046,21.9033,1650,0.02
84,3.813,22.3015,1680,0.02
84,3.8187,22.6997,1710,0.02
84,3.8273,23.098,1740,0.02
84,3.8357,23.4962,1770,0.02
84,3.8428,23.8945,1800,0.02
84,3.849,24.2927,1830,0.02
84,3.8528,24.691,1860,0.02
84,3.8596,25.0892,1890,0.02
84,3.8712,25.4874,1920,0.02
84,3.8775,25.8857,1950,0.02
84,3.8832,26.2839,1980,0.02
84,3.8882,26.6822,2010,0.02
84,3.8944,27.0804,2040,0.02
84,3.901,27.4786,2070,0.02
84,3.908,27.8769,2100,0.02
84,3.9131,28.2751,2130,0.02
84,3.918,28.6734,2160,0.02
84,3.925,29.0716,2190,0.02
84,3.9277,29.4698,2220,0.02
84,3.9319,29.8681,2250,0.02
84,3.9406,30.2663,2280,0.02
84,3.9436,30.6646,2310,0.02
84,3.948,31.0628,2340,0.02
84,3.9575,31.4611,2370,0.02
84,3.9575,31.8593,2400,0.02
84,3.9619,32.2575,2430,0.02
84,3.9707,32.6558,2460,0.02
84,3.9765,33.054,2490,0.02
84,3.9788,33.4523,2520,0.02
84,3.9842,33.8505,2550,0.02
84,3.9846,34.2487,2580,0.02
84,3.9934,34.647,2610,0.02
84,3.9956,35.0452,2640,0.02
84,4.0014,35.4435,2670,0.02
84,4.0018,35.8417,2700,0.02
84,4.0044,36.2399,2730,0.02
84,4.0098,36.6382,2760,0.02
84,4.0163,37.0364,2790,0.02
84,4.0194,37.4347,2820,0.02
84,4.0208,37.8329,2850,0.02
84,4.0232,38.2312,2880,0.02
84,4.028,38.6294,2910,0.02
84,4.0314,39.0276,2940,0.02
84,4.0359,39.4259,2970,0.02
84,4.0374,39.8241,3000,0.02
84,4.0412,40.2224,3030,0.02
84,4.0472,40.6206,3060,0.02
84,4.0463,41.0188,3090,0.02
84,4.0532,41.4171,3120,0.02
84,4.0526,41.8153,3150,0.02
84,4.0556,42.2136,3180,0.02
84,4.0596,42.6118,3210,0.02
84,4.0626,43.0101,3240,0.02
84,4.0663,43.4083,3270,0.02
84,4.0696,43.8065,3300,0.02
84,4.0733,44.2048,3330,0.02
84,4.073,44.603,3360,0.02
84,4.0775,45.0013,3390,0.02
84,4.0813,45.3995,3420,0.02
84,4.0792,45.7977,3450,0.02
84,4.0838,46.196,3480,0.02
84,4.0879,46.5942,3510,0.02
84,4.0885,46.9925,3540,0.02
84,4.0877,47.3907,3570,0.02
84,4.0948,47.7889,3600,0.02
84,4.0958,48.1872,3630,0.02
84,4.0971,48.5854,3660,0.02
84,4.1017,48.9837,3690,0.02
84,4.099,49.3819,3720,0.02
84,4.1034,49.7802,3750,0.02
84,4.1044,50.1784,3780,0.02
84,4.1053,50.5766,3810,0.02
84,4.1064,50.9749,3840,0.02
84,4.1099,51.3731,3870,0.02
84,4.1115,51.7714,3900,0.02
84,4.1151,52.1696,3930,0.02
84,4.1126,52.5678,3960,0.02
84,4.1154,52.9661,3990,0.02
84,4.1169,53.3643,4020,0.02
84,4.1183,53.7626,4050,0.02
84,4.1215,54.1608,4080,0.02
84,4.1226,54.559,4110,0.02
84,4.1261,54.9573,4140,0.02
84,4.1295,55.3555,4170,0.02
84,4.1294,55.7538,4200,0.02
84,4.1267,56.152,4230,0.02
84,4.1321,56.5503,4260,0.02
84,4.1313,56.9485,4290,0.02
84,4.1336,57.3467,4320,0.02
84,4.1333,57.745,4350,0.02
84,4.1376,58.1432,4380,0.02
84,4.138,58.5415,4410,0.02
84,4.1386,58.9397,4440,0.02
84,4.1427,59.3379,4470,0.02
84,4.1383,59.7362,4500,0.02
84,4.1409,60.1344,4530,0.02
84,4.1413,60.5327,4560,0.02
84,4.1446,60.9309,4590,0.02
84,4.1447,61.3291,4620,0.02
84,4.1487,61.7274,4650,0.02
84,4.149,62.1256,4680,0.02
84,4.1481,62.5239,4710,0.02
84,4.1502,62.9221,4740,0.02
84,4.1519,63.3204,4770,0.02
84,4.1525,63.7186,4800,0.02
84,4.1506,64.1168,4830,0.02
84,4.1562,64.5151,4860,0.02
84,4.1538,64.9133,4890,0.02
84,4.1534,65.3116,4920,0.02
84,4.1559,65.7098,4950,0.02
84,4.1552,66.108,4980,0.02
84,4.1578,66.5063,5010,0.02
84,4.1565,66.9045,5040,0.02
84,4.1591,67.3028,5070,0.02
84,4.1605,67.701,5100,0.02
84,4.1602,68.0992,5130,0.02
84,4.1643,68.4975,5160,0.02
84,4.1645,68.8957,5190,0.02
84,4.1653,69.294,5220,0.02
84,4.1623,69.6922,5250,0.02
84,4.1652,70.0905,5280,0.02
84,4.1682,70.4887,5310,0.02
84,4.1668,70.8869,5340,0.02
84,4.17,71.2852,5370,0.02
84,4.1684,71.6834,5400,0.02
84,4.17,72.0817,5430,0.02
84,4.168,72.4799,5460,0.02
84,4.167,72.8781,5490,0.02
84,4.168,73.2764,5520,0.02
84,4.1686,73.6746,5550,0.02
84,4.1713,74.0729,5580,0.02
84,4.1724,74.4711,5610,0.02
84,4.1718,74.8693,5640,0.02
84,4.1737,75.2676,5670,0.02
84,4.1736,75.6658,5700,0.02
84,4.1746,76.0641,5730,0.02
84,4.1718,76.4623,5760,0.02
84,4.1775,76.8606,5790,0.02
84,4.1754,77.2588,5820,0.02
84,4.1775,77.657,5850,0.02
84,4.1755,78.0553,5880,0.02
84,4.1776,78.4535,5910,0.02
84,4.1788,78.8518,5940,0.02
84,4.1793,79.25,5970,0.02
85,3.0,0.0,0,0.02
85,3.0176,0.397,30,0.02
85,3.0395,0.794,60,0.02
85,3.0776,1.191,90,0.02
85,3.0988,1.5879,120,0.02
85,3.118,1.9849,150,0.02
85,3.1391,2.3819,180,0.02
85,3.1634,2.7789,210,0.02
85,3.1742,3.1759,240,0.02
85,3.1995,3.5729,270,0.02
85,3.2207,3.9698,300,0.02
85,3.235,4.3668,330,0.02
85,3.2497,4.7638,360,0.02
85,3.2683,5.1608,390,0.02
85,3.291,5.5578,420,0.02
85,3.3081,5.9548,450,0.02
85,3.3293,6.3518,480,0.02
85,3.3484,6.7487,510,0.02
85,3.3612,7.1457,540,0.02
85,3.3737,7.5427,570,0.02
85,3.3935,7.9397,600,0.02
85,3.4119,8.3367,630,0.02
85,3.4316,8.7337,660,0.02
85,3.4434,9.1307,690,0.02
85,3.4584,9.5276,720,0.02
85,3.4703,9.9246,750,0.02
85,3.4913,10.3216,780,0.02
85,3.4971,10.7186,810,0.02
85,3.5153,11.1156,840,0.02
85,3.5285,11.5126,870,0.02
85,3.5479,11.9095,900,0.02
85,3.5541,12.3065,930,0.02
85,3.5631,12.7035,960,0.02
85,3.5869,13.1005,990,0.02
85,3.5897,13.4975,1020,0.02
85,3.6139,13.8945,1050,0.02
85,3.6166,14.2915,1080,0.02
85,3.6334,14.6884,1110,0.02
85,3.6452,15.0854,1140,0.02
85,3.6452,15.4824,1170,0.02
85,3.6651,15.8794,1200,0.02
85,3.6689,16.2764,1230,0.02
85,3.68,16.6734,1260,0.02
85,3.6904,17.0704,1290,0.02
85,3.6965,17.4673,1320,0.02
85,3.7094,17.8643,1350,0.02
85,3.7251,18.2613,1380,0.02
85,3.7273,18.6583,1410,0.02
85,3.7378,19.0553,1440,0.02
85,3.7556,19.4523,1470,0.02
85,3.7584,19.8492,1500,0.02
85,3.774,20.2462,1530,0.02
